transaction_id,user_id,book_id,transaction_type,transaction_date,source,interaction_weight,days_since_interaction
T00210,U0072,B0276,ebook_rental,2020-12-31,dataset_1,3,1986
T01366,U0365,B0142,ebook_rental,2021-01-01,dataset_1,3,1985
T00536,U0159,B0047,paperback_purchase,2021-01-02,dataset_1,5,1984
T00861,U0243,B0138,audiobook_rental,2021-01-05,dataset_1,2,1981
T00093,U0038,B0044,ebook_rental,2021-01-07,dataset_1,3,1979
T00816,U0232,B0052,ebook_rental,2021-01-08,dataset_1,3,1978
T01209,U0317,B0117,ebook_rental,2021-01-09,dataset_1,3,1977
T00314,U0099,B0288,audiobook_rental,2021-01-10,dataset_1,2,1976
T00117,U0046,B0078,ebook_rental,2021-01-11,dataset_1,3,1975
T00162,U0064,B0270,ebook_rental,2021-01-11,dataset_1,3,1975
T00961,U0267,B0267,paperback_purchase,2021-01-11,dataset_1,5,1975
T00954,U0265,B0286,paperback_purchase,2021-01-12,dataset_1,5,1974
T00812,U0230,B0141,ebook_rental,2021-01-13,dataset_1,3,1973
T01025,U0280,B0191,ebook_rental,2021-01-15,dataset_1,3,1971
T01666,U0458,B0169,ebook_rental,2021-01-17,dataset_1,3,1969
T00598,U0177,B0044,audiobook_rental,2021-01-18,dataset_1,2,1968
T01436,U0387,B0171,ebook_rental,2021-01-18,dataset_1,3,1968
T00123,U0050,B0221,audiobook_rental,2021-01-19,dataset_1,2,1967
T00923,U0256,B0076,audiobook_rental,2021-01-20,dataset_1,2,1966
T00675,U0190,B0210,ebook_rental,2021-01-21,dataset_1,3,1965
T00270,U0089,B0237,audiobook_rental,2021-01-22,dataset_1,2,1964
T00010,U0006,B0178,ebook_rental,2021-01-23,dataset_1,3,1963
T00476,U0145,B0035,paperback_purchase,2021-01-24,dataset_1,5,1962
T00173,U0066,B0216,ebook_rental,2021-01-26,dataset_1,3,1960
T00042,U0020,B0127,ebook_rental,2021-01-27,dataset_1,3,1959
T00883,U0247,B0183,audiobook_rental,2021-01-28,dataset_1,2,1958
T01008,U0276,B0240,audiobook_rental,2021-01-28,dataset_1,2,1958
T00212,U0072,B0276,ebook_rental,2021-01-29,dataset_1,3,1957
T01751,U0474,B0037,ebook_rental,2021-01-29,dataset_1,3,1957
T00039,U0018,B0158,ebook_rental,2021-01-30,dataset_1,3,1956
T01278,U0338,B0220,audiobook_rental,2021-01-31,dataset_1,2,1955
T00980,U0270,B0044,ebook_rental,2021-02-02,dataset_1,3,1953
T00357,U0113,B0168,ebook_rental,2021-02-04,dataset_1,3,1951
T01654,U0457,B0223,audiobook_rental,2021-02-05,dataset_1,2,1950
T01596,U0437,B0004,ebook_rental,2021-02-05,dataset_1,3,1950
T01468,U0400,B0098,paperback_purchase,2021-02-05,dataset_1,5,1950
T01179,U0312,B0211,audiobook_rental,2021-02-06,dataset_1,2,1949
T00634,U0183,B0158,paperback_purchase,2021-02-08,dataset_1,5,1947
T01457,U0394,B0276,audiobook_rental,2021-02-08,dataset_1,2,1947
T01526,U0415,B0008,ebook_rental,2021-02-09,dataset_1,3,1946
T00233,U0078,B0011,ebook_rental,2021-02-09,dataset_1,3,1946
T00829,U0236,B0264,paperback_purchase,2021-02-10,dataset_1,5,1945
T01169,U0311,B0205,ebook_rental,2021-02-11,dataset_1,3,1944
T01378,U0371,B0268,paperback_purchase,2021-02-11,dataset_1,5,1944
T00222,U0074,B0127,ebook_rental,2021-02-13,dataset_1,3,1942
T00336,U0107,B0021,ebook_rental,2021-02-14,dataset_1,3,1941
T00358,U0113,B0261,ebook_rental,2021-02-16,dataset_1,3,1939
T01744,U0471,B0083,audiobook_rental,2021-02-17,dataset_1,2,1938
T00992,U0272,B0193,audiobook_rental,2021-02-19,dataset_1,2,1936
T01225,U0321,B0273,ebook_rental,2021-02-20,dataset_1,3,1935
T01363,U0365,B0139,ebook_rental,2021-02-21,dataset_1,3,1934
T01207,U0316,B0220,paperback_purchase,2021-02-22,dataset_1,5,1933
T01609,U0441,B0072,paperback_purchase,2021-02-23,dataset_1,5,1932
T00944,U0263,B0147,ebook_rental,2021-02-23,dataset_1,3,1932
T00842,U0239,B0190,ebook_rental,2021-02-25,dataset_1,3,1930
T00064,U0029,B0234,audiobook_rental,2021-02-26,dataset_1,2,1929
T00682,U0194,B0153,audiobook_rental,2021-02-27,dataset_1,2,1928
T01417,U0376,B0002,audiobook_rental,2021-02-27,dataset_1,2,1928
T01267,U0335,B0299,ebook_rental,2021-02-27,dataset_1,3,1928
T01237,U0324,B0047,audiobook_rental,2021-02-28,dataset_1,2,1927
T01151,U0309,B0288,ebook_rental,2021-02-28,dataset_1,3,1927
T00592,U0176,B0091,ebook_rental,2021-02-28,dataset_1,3,1927
T01755,U0474,B0065,ebook_rental,2021-02-28,dataset_1,3,1927
T00977,U0270,B0263,ebook_rental,2021-03-02,dataset_1,3,1925
T00837,U0237,B0143,paperback_purchase,2021-03-03,dataset_1,5,1924
T01447,U0390,B0050,audiobook_rental,2021-03-04,dataset_1,2,1923
T01413,U0376,B0160,audiobook_rental,2021-03-06,dataset_1,2,1921
T01678,U0461,B0138,paperback_purchase,2021-03-06,dataset_1,5,1921
T00037,U0017,B0235,ebook_rental,2021-03-06,dataset_1,3,1921
T00787,U0225,B0056,ebook_rental,2021-03-06,dataset_1,3,1921
T00534,U0158,B0191,audiobook_rental,2021-03-07,dataset_1,2,1920
T01404,U0374,B0189,audiobook_rental,2021-03-08,dataset_1,2,1919
T01344,U0359,B0279,audiobook_rental,2021-03-08,dataset_1,2,1919
T00430,U0132,B0081,paperback_purchase,2021-03-09,dataset_1,5,1918
T01775,U0481,B0003,ebook_rental,2021-03-10,dataset_1,3,1917
T00733,U0207,B0262,ebook_rental,2021-03-12,dataset_1,3,1915
T00158,U0064,B0285,ebook_rental,2021-03-13,dataset_1,3,1914
T00559,U0167,B0229,audiobook_rental,2021-03-13,dataset_1,2,1914
T01509,U0412,B0096,audiobook_rental,2021-03-14,dataset_1,2,1913
T00936,U0259,B0152,ebook_rental,2021-03-15,dataset_1,3,1912
T00431,U0132,B0174,ebook_rental,2021-03-16,dataset_1,3,1911
T01542,U0422,B0149,audiobook_rental,2021-03-17,dataset_1,2,1910
T00213,U0072,B0165,ebook_rental,2021-03-18,dataset_1,3,1909
T00548,U0164,B0183,paperback_purchase,2021-03-19,dataset_1,5,1908
T01109,U0299,B0007,audiobook_rental,2021-03-19,dataset_1,2,1908
T01035,U0283,B0230,paperback_purchase,2021-03-22,dataset_1,5,1905
T01412,U0376,B0168,audiobook_rental,2021-03-22,dataset_1,2,1905
T00050,U0021,B0043,audiobook_rental,2021-03-22,dataset_1,2,1905
T01445,U0390,B0056,paperback_purchase,2021-03-23,dataset_1,5,1904
T01611,U0443,B0055,paperback_purchase,2021-03-24,dataset_1,5,1903
T00260,U0085,B0053,audiobook_rental,2021-03-24,dataset_1,2,1903
T00308,U0098,B0183,ebook_rental,2021-03-24,dataset_1,3,1903
T01730,U0467,B0230,paperback_purchase,2021-03-24,dataset_1,5,1903
T00937,U0260,B0068,ebook_rental,2021-03-29,dataset_1,3,1898
T01783,U0483,B0134,ebook_rental,2021-03-30,dataset_1,3,1897
T01354,U0363,B0094,audiobook_rental,2021-03-30,dataset_1,2,1897
T00880,U0247,B0099,paperback_purchase,2021-04-04,dataset_1,5,1892
T00810,U0229,B0063,paperback_purchase,2021-04-06,dataset_1,5,1890
T01458,U0394,B0031,audiobook_rental,2021-04-07,dataset_1,2,1889
T01527,U0415,B0098,paperback_purchase,2021-04-07,dataset_1,5,1889
T01146,U0309,B0162,ebook_rental,2021-04-07,dataset_1,3,1889
T01298,U0348,B0233,ebook_rental,2021-04-08,dataset_1,3,1888
T00832,U0236,B0264,paperback_purchase,2021-04-08,dataset_1,5,1888
T00005,U0003,B0229,audiobook_rental,2021-04-08,dataset_1,2,1888
T00244,U0080,B0229,ebook_rental,2021-04-08,dataset_1,3,1888
T01052,U0287,B0031,paperback_purchase,2021-04-11,dataset_1,5,1885
T01441,U0390,B0024,audiobook_rental,2021-04-11,dataset_1,2,1885
T00890,U0249,B0244,paperback_purchase,2021-04-11,dataset_1,5,1885
T00716,U0201,B0094,paperback_purchase,2021-04-12,dataset_1,5,1884
T01044,U0285,B0064,paperback_purchase,2021-04-12,dataset_1,5,1884
T00740,U0214,B0006,audiobook_rental,2021-04-13,dataset_1,2,1883
T01798,U0489,B0217,paperback_purchase,2021-04-14,dataset_1,5,1882
T00441,U0136,B0042,paperback_purchase,2021-04-15,dataset_1,5,1881
T01470,U0400,B0235,paperback_purchase,2021-04-15,dataset_1,5,1881
T00395,U0124,B0068,paperback_purchase,2021-04-17,dataset_1,5,1879
T00437,U0133,B0135,ebook_rental,2021-04-17,dataset_1,3,1879
T00367,U0116,B0094,audiobook_rental,2021-04-17,dataset_1,2,1879
T01392,U0373,B0136,ebook_rental,2021-04-19,dataset_1,3,1877
T01250,U0327,B0069,ebook_rental,2021-04-19,dataset_1,3,1877
T00350,U0110,B0156,ebook_rental,2021-04-19,dataset_1,3,1877
T00844,U0239,B0007,ebook_rental,2021-04-20,dataset_1,3,1876
T01606,U0440,B0025,ebook_rental,2021-04-20,dataset_1,3,1876
T00419,U0129,B0146,ebook_rental,2021-04-21,dataset_1,3,1875
T00230,U0078,B0167,paperback_purchase,2021-04-21,dataset_1,5,1875
T01128,U0306,B0201,paperback_purchase,2021-04-25,dataset_1,5,1871
T00397,U0125,B0234,ebook_rental,2021-04-26,dataset_1,3,1870
T01494,U0408,B0281,paperback_purchase,2021-04-27,dataset_1,5,1869
T01630,U0449,B0095,paperback_purchase,2021-04-28,dataset_1,5,1868
T01546,U0424,B0253,ebook_rental,2021-05-01,dataset_1,3,1865
T00384,U0121,B0172,ebook_rental,2021-05-02,dataset_1,3,1864
T01402,U0374,B0072,audiobook_rental,2021-05-03,dataset_1,2,1863
T00135,U0053,B0030,audiobook_rental,2021-05-04,dataset_1,2,1862
T01203,U0316,B0022,paperback_purchase,2021-05-05,dataset_1,5,1861
T00552,U0165,B0201,paperback_purchase,2021-05-08,dataset_1,5,1858
T01195,U0315,B0150,ebook_rental,2021-05-09,dataset_1,3,1857
T00849,U0239,B0212,ebook_rental,2021-05-09,dataset_1,3,1857
T01473,U0400,B0253,paperback_purchase,2021-05-09,dataset_1,5,1857
T01517,U0412,B0091,ebook_rental,2021-05-09,dataset_1,3,1857
T01149,U0309,B0040,ebook_rental,2021-05-10,dataset_1,3,1856
T01258,U0328,B0046,paperback_purchase,2021-05-10,dataset_1,5,1856
T00955,U0266,B0142,ebook_rental,2021-05-10,dataset_1,3,1856
T00102,U0040,B0271,audiobook_rental,2021-05-11,dataset_1,2,1855
T00854,U0242,B0059,paperback_purchase,2021-05-12,dataset_1,5,1854
T01020,U0280,B0289,ebook_rental,2021-05-12,dataset_1,3,1854
T01185,U0313,B0022,paperback_purchase,2021-05-14,dataset_1,5,1852
T00715,U0201,B0027,paperback_purchase,2021-05-16,dataset_1,5,1850
T00108,U0046,B0069,ebook_rental,2021-05-16,dataset_1,3,1850
T00879,U0247,B0276,paperback_purchase,2021-05-18,dataset_1,5,1848
T01255,U0327,B0168,ebook_rental,2021-05-18,dataset_1,3,1848
T01383,U0371,B0114,audiobook_rental,2021-05-18,dataset_1,2,1848
T01788,U0485,B0166,ebook_rental,2021-05-19,dataset_1,3,1847
T01061,U0288,B0226,audiobook_rental,2021-05-19,dataset_1,2,1847
T01731,U0468,B0119,ebook_rental,2021-05-21,dataset_1,3,1845
T00019,U0010,B0029,paperback_purchase,2021-05-22,dataset_1,5,1844
T01568,U0431,B0169,ebook_rental,2021-05-23,dataset_1,3,1843
T00902,U0253,B0011,audiobook_rental,2021-05-24,dataset_1,2,1842
T00640,U0184,B0282,ebook_rental,2021-05-24,dataset_1,3,1842
T00309,U0099,B0166,audiobook_rental,2021-05-24,dataset_1,2,1842
T00751,U0216,B0172,audiobook_rental,2021-05-26,dataset_1,2,1840
T00519,U0153,B0080,ebook_rental,2021-05-26,dataset_1,3,1840
T00312,U0099,B0068,audiobook_rental,2021-05-27,dataset_1,2,1839
T01339,U0358,B0124,paperback_purchase,2021-05-28,dataset_1,5,1838
T01437,U0388,B0159,ebook_rental,2021-05-29,dataset_1,3,1837
T01432,U0385,B0101,audiobook_rental,2021-05-31,dataset_1,2,1835
T00521,U0154,B0009,paperback_purchase,2021-05-31,dataset_1,5,1835
T00636,U0183,B0213,audiobook_rental,2021-05-31,dataset_1,2,1835
T00601,U0177,B0232,audiobook_rental,2021-06-01,dataset_1,2,1834
T00946,U0263,B0289,audiobook_rental,2021-06-03,dataset_1,2,1832
T01353,U0363,B0123,ebook_rental,2021-06-04,dataset_1,3,1831
T01429,U0382,B0032,audiobook_rental,2021-06-05,dataset_1,2,1830
T00762,U0221,B0068,ebook_rental,2021-06-06,dataset_1,3,1829
T00141,U0056,B0200,audiobook_rental,2021-06-08,dataset_1,2,1827
T00974,U0269,B0168,paperback_purchase,2021-06-10,dataset_1,5,1825
T00943,U0263,B0131,audiobook_rental,2021-06-12,dataset_1,2,1823
T00333,U0104,B0145,paperback_purchase,2021-06-17,dataset_1,5,1818
T00907,U0254,B0201,ebook_rental,2021-06-17,dataset_1,3,1818
T00310,U0099,B0085,ebook_rental,2021-06-19,dataset_1,3,1816
T00169,U0065,B0051,ebook_rental,2021-06-22,dataset_1,3,1813
T01605,U0440,B0257,audiobook_rental,2021-06-22,dataset_1,2,1813
T01031,U0283,B0233,paperback_purchase,2021-06-23,dataset_1,5,1812
T00247,U0080,B0249,ebook_rental,2021-06-24,dataset_1,3,1811
T00588,U0176,B0045,ebook_rental,2021-06-25,dataset_1,3,1810
T01292,U0345,B0022,ebook_rental,2021-06-27,dataset_1,3,1808
T00478,U0145,B0103,ebook_rental,2021-06-27,dataset_1,3,1808
T01809,U0493,B0035,paperback_purchase,2021-06-28,dataset_1,5,1807
T00717,U0202,B0123,paperback_purchase,2021-06-28,dataset_1,5,1807
T01464,U0396,B0135,ebook_rental,2021-06-29,dataset_1,3,1806
T00215,U0072,B0083,ebook_rental,2021-07-02,dataset_1,3,1803
T01660,U0457,B0049,audiobook_rental,2021-07-03,dataset_1,2,1802
T01253,U0327,B0069,ebook_rental,2021-07-05,dataset_1,3,1800
T00120,U0048,B0155,ebook_rental,2021-07-06,dataset_1,3,1799
T00159,U0064,B0179,paperback_purchase,2021-07-06,dataset_1,5,1799
T00248,U0081,B0272,ebook_rental,2021-07-06,dataset_1,3,1799
T01121,U0302,B0173,paperback_purchase,2021-07-07,dataset_1,5,1798
T00377,U0119,B0253,paperback_purchase,2021-07-08,dataset_1,5,1797
T00714,U0201,B0002,paperback_purchase,2021-07-09,dataset_1,5,1796
T00088,U0035,B0078,ebook_rental,2021-07-09,dataset_1,3,1796
T00115,U0046,B0096,ebook_rental,2021-07-10,dataset_1,3,1795
T00587,U0176,B0090,ebook_rental,2021-07-12,dataset_1,3,1793
T01345,U0359,B0269,audiobook_rental,2021-07-14,dataset_1,2,1791
T00024,U0011,B0038,ebook_rental,2021-07-14,dataset_1,3,1791
T00160,U0064,B0018,paperback_purchase,2021-07-14,dataset_1,5,1791
T01238,U0325,B0007,paperback_purchase,2021-07-15,dataset_1,5,1790
T00234,U0078,B0277,paperback_purchase,2021-07-16,dataset_1,5,1789
T01543,U0423,B0018,audiobook_rental,2021-07-17,dataset_1,2,1788
T01793,U0488,B0233,audiobook_rental,2021-07-19,dataset_1,2,1786
T00841,U0239,B0007,ebook_rental,2021-07-19,dataset_1,3,1786
T00416,U0129,B0170,ebook_rental,2021-07-20,dataset_1,3,1785
T00650,U0184,B0244,ebook_rental,2021-07-20,dataset_1,3,1785
T01341,U0358,B0156,paperback_purchase,2021-07-23,dataset_1,5,1782
T00154,U0060,B0111,paperback_purchase,2021-07-24,dataset_1,5,1781
T00400,U0126,B0038,audiobook_rental,2021-07-25,dataset_1,2,1780
T00394,U0124,B0001,paperback_purchase,2021-07-26,dataset_1,5,1779
T00544,U0163,B0143,ebook_rental,2021-07-27,dataset_1,3,1778
T01386,U0372,B0226,paperback_purchase,2021-07-28,dataset_1,5,1777
T01037,U0283,B0233,paperback_purchase,2021-07-30,dataset_1,5,1775
T01100,U0298,B0008,paperback_purchase,2021-07-30,dataset_1,5,1775
T00468,U0143,B0067,paperback_purchase,2021-07-31,dataset_1,5,1774
T00970,U0269,B0033,audiobook_rental,2021-08-01,dataset_1,2,1773
T00927,U0259,B0126,audiobook_rental,2021-08-01,dataset_1,2,1773
T00479,U0145,B0014,audiobook_rental,2021-08-01,dataset_1,2,1773
T01329,U0353,B0251,audiobook_rental,2021-08-01,dataset_1,2,1773
T01422,U0378,B0169,paperback_purchase,2021-08-03,dataset_1,5,1771
T01702,U0465,B0027,ebook_rental,2021-08-04,dataset_1,3,1770
T01222,U0321,B0248,ebook_rental,2021-08-05,dataset_1,3,1769
T00541,U0161,B0249,ebook_rental,2021-08-05,dataset_1,3,1769
T00950,U0264,B0085,ebook_rental,2021-08-06,dataset_1,3,1768
T00031,U0012,B0094,ebook_rental,2021-08-07,dataset_1,3,1767
T00671,U0189,B0285,ebook_rental,2021-08-09,dataset_1,3,1765
T00111,U0046,B0174,audiobook_rental,2021-08-10,dataset_1,2,1764
T00963,U0267,B0101,audiobook_rental,2021-08-12,dataset_1,2,1762
T01406,U0374,B0066,ebook_rental,2021-08-12,dataset_1,3,1762
T01251,U0327,B0089,ebook_rental,2021-08-13,dataset_1,3,1761
T00672,U0189,B0147,audiobook_rental,2021-08-13,dataset_1,2,1761
T01639,U0451,B0017,ebook_rental,2021-08-14,dataset_1,3,1760
T00454,U0142,B0286,ebook_rental,2021-08-15,dataset_1,3,1759
T00995,U0274,B0192,paperback_purchase,2021-08-16,dataset_1,5,1758
T00046,U0020,B0241,ebook_rental,2021-08-16,dataset_1,3,1758
T00940,U0263,B0277,ebook_rental,2021-08-17,dataset_1,3,1757
T00429,U0132,B0294,paperback_purchase,2021-08-18,dataset_1,5,1756
T00053,U0021,B0177,audiobook_rental,2021-08-20,dataset_1,2,1754
T01006,U0276,B0057,ebook_rental,2021-08-21,dataset_1,3,1753
T00690,U0198,B0033,audiobook_rental,2021-08-22,dataset_1,2,1752
T00436,U0133,B0122,ebook_rental,2021-08-23,dataset_1,3,1751
T01571,U0431,B0111,ebook_rental,2021-08-25,dataset_1,3,1749
T00101,U0039,B0035,ebook_rental,2021-08-26,dataset_1,3,1748
T00059,U0025,B0098,ebook_rental,2021-08-26,dataset_1,3,1748
T01275,U0336,B0055,paperback_purchase,2021-08-28,dataset_1,5,1746
T00138,U0053,B0231,ebook_rental,2021-08-28,dataset_1,3,1746
T00834,U0236,B0256,paperback_purchase,2021-08-30,dataset_1,5,1744
T00200,U0069,B0137,ebook_rental,2021-08-31,dataset_1,3,1743
T01076,U0293,B0173,paperback_purchase,2021-09-02,dataset_1,5,1741
T01643,U0453,B0234,audiobook_rental,2021-09-02,dataset_1,2,1741
T01558,U0428,B0207,paperback_purchase,2021-09-03,dataset_1,5,1740
T01304,U0349,B0109,audiobook_rental,2021-09-04,dataset_1,2,1739
T00756,U0218,B0123,ebook_rental,2021-09-04,dataset_1,3,1739
T00602,U0177,B0059,ebook_rental,2021-09-06,dataset_1,3,1737
T00289,U0092,B0164,paperback_purchase,2021-09-08,dataset_1,5,1735
T00327,U0102,B0036,paperback_purchase,2021-09-08,dataset_1,5,1735
T00504,U0152,B0228,ebook_rental,2021-09-09,dataset_1,3,1734
T01118,U0302,B0246,paperback_purchase,2021-09-10,dataset_1,5,1733
T00511,U0153,B0184,ebook_rental,2021-09-10,dataset_1,3,1733
T00780,U0225,B0197,ebook_rental,2021-09-12,dataset_1,3,1731
T01750,U0474,B0261,ebook_rental,2021-09-12,dataset_1,3,1731
T00799,U0228,B0081,audiobook_rental,2021-09-18,dataset_1,2,1725
T00174,U0066,B0084,ebook_rental,2021-09-20,dataset_1,3,1723
T00932,U0259,B0198,ebook_rental,2021-09-20,dataset_1,3,1723
T00584,U0175,B0006,ebook_rental,2021-09-22,dataset_1,3,1721
T01199,U0316,B0022,ebook_rental,2021-09-23,dataset_1,3,1720
T00728,U0204,B0262,audiobook_rental,2021-09-24,dataset_1,2,1719
T01364,U0365,B0142,ebook_rental,2021-09-25,dataset_1,3,1718
T00297,U0094,B0158,audiobook_rental,2021-09-25,dataset_1,2,1718
T01575,U0432,B0130,paperback_purchase,2021-09-25,dataset_1,5,1718
T00806,U0228,B0153,paperback_purchase,2021-09-29,dataset_1,5,1714
T00623,U0180,B0110,ebook_rental,2021-09-29,dataset_1,3,1714
T01395,U0373,B0142,ebook_rental,2021-09-30,dataset_1,3,1713
T00219,U0072,B0042,ebook_rental,2021-09-30,dataset_1,3,1713
T00537,U0159,B0220,ebook_rental,2021-09-30,dataset_1,3,1713
T00571,U0172,B0009,audiobook_rental,2021-10-05,dataset_1,2,1708
T01489,U0404,B0126,ebook_rental,2021-10-05,dataset_1,3,1708
T01269,U0335,B0029,audiobook_rental,2021-10-06,dataset_1,2,1707
T01380,U0371,B0178,audiobook_rental,2021-10-07,dataset_1,2,1706
T00435,U0132,B0140,paperback_purchase,2021-10-11,dataset_1,5,1702
T01391,U0373,B0276,ebook_rental,2021-10-13,dataset_1,3,1700
T01019,U0280,B0101,paperback_purchase,2021-10-14,dataset_1,5,1699
T00488,U0149,B0009,paperback_purchase,2021-10-15,dataset_1,5,1698
T00393,U0124,B0064,paperback_purchase,2021-10-15,dataset_1,5,1698
T00669,U0189,B0007,ebook_rental,2021-10-16,dataset_1,3,1697
T01156,U0310,B0154,paperback_purchase,2021-10-16,dataset_1,5,1697
T00887,U0249,B0193,audiobook_rental,2021-10-17,dataset_1,2,1696
T01027,U0280,B0012,ebook_rental,2021-10-18,dataset_1,3,1695
T01746,U0471,B0053,ebook_rental,2021-10-18,dataset_1,3,1695
T00356,U0113,B0192,ebook_rental,2021-10-19,dataset_1,3,1694
T01495,U0408,B0055,ebook_rental,2021-10-20,dataset_1,3,1693
T00525,U0156,B0032,audiobook_rental,2021-10-21,dataset_1,2,1692
T00252,U0083,B0094,ebook_rental,2021-10-21,dataset_1,3,1692
T01234,U0323,B0278,paperback_purchase,2021-10-21,dataset_1,5,1692
T00681,U0193,B0015,paperback_purchase,2021-10-22,dataset_1,5,1691
T00773,U0222,B0157,ebook_rental,2021-10-22,dataset_1,3,1691
T00807,U0228,B0229,paperback_purchase,2021-10-23,dataset_1,5,1690
T01081,U0294,B0017,paperback_purchase,2021-10-23,dataset_1,5,1690
T00736,U0210,B0205,paperback_purchase,2021-10-25,dataset_1,5,1688
T01085,U0295,B0260,ebook_rental,2021-10-25,dataset_1,3,1688
T01700,U0465,B0007,audiobook_rental,2021-10-25,dataset_1,2,1688
T00057,U0023,B0008,ebook_rental,2021-10-26,dataset_1,3,1687
T01672,U0458,B0205,ebook_rental,2021-10-26,dataset_1,3,1687
T00654,U0185,B0037,ebook_rental,2021-10-26,dataset_1,3,1687
T00014,U0009,B0230,audiobook_rental,2021-10-27,dataset_1,2,1686
T00487,U0149,B0154,paperback_purchase,2021-10-28,dataset_1,5,1685
T01718,U0466,B0242,ebook_rental,2021-10-28,dataset_1,3,1685
T00425,U0132,B0084,audiobook_rental,2021-10-29,dataset_1,2,1684
T00747,U0216,B0139,ebook_rental,2021-10-29,dataset_1,3,1684
T00473,U0145,B0171,paperback_purchase,2021-10-31,dataset_1,5,1682
T00235,U0078,B0277,ebook_rental,2021-10-31,dataset_1,3,1682
T01102,U0298,B0181,paperback_purchase,2021-10-31,dataset_1,5,1682
T01071,U0292,B0155,paperback_purchase,2021-11-01,dataset_1,5,1681
T01299,U0349,B0091,ebook_rental,2021-11-03,dataset_1,3,1679
T00852,U0241,B0002,audiobook_rental,2021-11-04,dataset_1,2,1678
T00695,U0198,B0084,audiobook_rental,2021-11-06,dataset_1,2,1676
T00898,U0250,B0279,paperback_purchase,2021-11-07,dataset_1,5,1675
T00697,U0199,B0204,ebook_rental,2021-11-08,dataset_1,3,1674
T01518,U0413,B0048,ebook_rental,2021-11-10,dataset_1,3,1672
T01307,U0349,B0048,audiobook_rental,2021-11-14,dataset_1,2,1668
T00281,U0091,B0277,ebook_rental,2021-11-15,dataset_1,3,1667
T01592,U0435,B0032,ebook_rental,2021-11-16,dataset_1,3,1666
T00373,U0116,B0106,audiobook_rental,2021-11-16,dataset_1,2,1666
T00190,U0067,B0069,paperback_purchase,2021-11-17,dataset_1,5,1665
T00027,U0012,B0010,ebook_rental,2021-11-19,dataset_1,3,1663
T01310,U0350,B0276,ebook_rental,2021-11-19,dataset_1,3,1663
T00238,U0079,B0202,audiobook_rental,2021-11-21,dataset_1,2,1661
T01767,U0479,B0127,ebook_rental,2021-11-21,dataset_1,3,1661
T00645,U0184,B0094,ebook_rental,2021-11-22,dataset_1,3,1660
T00345,U0110,B0043,paperback_purchase,2021-11-25,dataset_1,5,1657
T00908,U0254,B0106,ebook_rental,2021-11-26,dataset_1,3,1656
T00622,U0180,B0055,audiobook_rental,2021-11-26,dataset_1,2,1656
T00494,U0149,B0120,paperback_purchase,2021-11-26,dataset_1,5,1656
T01513,U0412,B0031,ebook_rental,2021-11-27,dataset_1,3,1655
T00257,U0085,B0289,ebook_rental,2021-11-28,dataset_1,3,1654
T00405,U0128,B0073,paperback_purchase,2021-11-29,dataset_1,5,1653
T00727,U0203,B0147,paperback_purchase,2021-11-29,dataset_1,5,1653
T00822,U0234,B0093,ebook_rental,2021-11-29,dataset_1,3,1653
T00443,U0137,B0261,paperback_purchase,2021-11-30,dataset_1,5,1652
T00579,U0174,B0109,ebook_rental,2021-11-30,dataset_1,3,1652
T01414,U0376,B0300,audiobook_rental,2021-11-30,dataset_1,2,1652
T01796,U0489,B0014,ebook_rental,2021-12-02,dataset_1,3,1650
T00153,U0060,B0276,audiobook_rental,2021-12-02,dataset_1,2,1650
